route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
23703,4,9712874,GREEN WESTBOUND TO BANKHEAD STATION,,1,1174574,124529,1,0
23703,4,9712873,GREEN WESTBOUND TO BANKHEAD STATION,,1,1174574,124529,1,0
23703,4,9712872,GREEN WESTBOUND TO BANKHEAD STATION,,1,1174574,124529,1,0
23703,4,9712871,GREEN WESTBOUND TO BANKHEAD STATION,,1,1174574,124529,1,0
23703,4,9712870,GREEN WESTBOUND TO BANKHEAD STATION,,1,1174574,124529,1,0
23703,4,9712869,GREEN WESTBOUND TO BANKHEAD STATION,,1,1174574,124529,1,0
23704,4,9713916,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713915,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174619,124542,1,0
23704,4,9713914,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174620,124542,1,0
23704,4,9713913,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124542,1,0
23704,4,9713912,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124542,1,0
23704,4,9713911,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713910,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174619,124542,1,0
23704,4,9713909,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174620,124542,1,0
23704,4,9713908,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124542,1,0
23704,4,9713907,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124542,1,0
23704,4,9713906,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713905,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174619,124542,1,0
23704,4,9713904,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174620,124542,1,0
23704,4,9713903,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124542,1,0
23704,4,9713902,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124542,1,0
23704,4,9713901,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713900,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174619,124542,1,0
23704,4,9713899,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174620,124542,1,0
23704,4,9713898,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124542,1,0
23704,4,9713897,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124542,1,0
23704,4,9713896,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713895,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174619,124542,1,0
23704,4,9713894,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174620,124542,1,0
23704,4,9713893,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124542,1,0
23704,4,9713892,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124542,1,0
23704,4,9713891,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713890,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174619,124542,1,0
23704,4,9713889,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174620,124542,1,0
23704,4,9713888,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124542,1,0
23704,4,9713887,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124542,1,0
23704,4,9713886,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713885,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174619,124542,1,0
23704,4,9713884,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174620,124542,1,0
23704,4,9713883,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124542,1,0
23704,4,9713882,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124542,1,0
23704,4,9713881,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713880,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174619,124542,1,0
23704,4,9713879,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174620,124542,1,0
23704,4,9713878,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124542,1,0
23704,4,9713877,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124542,1,0
23704,4,9713937,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713936,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174619,124542,1,0
23704,4,9713935,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174620,124542,1,0
23704,4,9713934,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124542,1,0
23704,4,9713933,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124542,1,0
23704,4,9713932,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124542,1,0
23704,4,9713931,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124535,1,0
23704,4,9713930,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124535,1,0
23704,4,9713929,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124535,1,0
23704,4,9713928,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124535,1,0
23704,4,9713927,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124535,1,0
23704,4,9713926,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124535,1,0
23704,4,9713925,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124535,1,0
23704,4,9713924,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124535,1,0
23704,4,9713923,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124535,1,0
23704,4,9713922,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124535,1,0
23704,4,9713921,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174622,124535,1,0
23704,4,9713920,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174618,124535,1,0
23704,4,9713919,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1174621,124535,1,0
23704,4,9713995,RED SOUTHBOUND TO AIRPORT STATION,,1,1174621,124551,1,0
23704,4,9713994,RED SOUTHBOUND TO AIRPORT STATION,,1,1174622,124551,1,0
23704,4,9713993,RED SOUTHBOUND TO AIRPORT STATION,,1,1174618,124551,1,0
23704,4,9713992,RED SOUTHBOUND TO AIRPORT STATION,,1,1174619,124551,1,0
23704,4,9713991,RED SOUTHBOUND TO AIRPORT STATION,,1,1174620,124551,1,0
23704,4,9713990,RED SOUTHBOUND TO AIRPORT STATION,,1,1174621,124551,1,0
23704,4,9713989,RED SOUTHBOUND TO AIRPORT STATION,,1,1174622,124551,1,0
23704,4,9713988,RED SOUTHBOUND TO AIRPORT STATION,,1,1174618,124551,1,0
23704,4,9713987,RED SOUTHBOUND TO AIRPORT STATION,,1,1174619,124551,1,0
23704,4,9713986,RED SOUTHBOUND TO AIRPORT STATION,,1,1174620,124551,1,0
23704,4,9713985,RED SOUTHBOUND TO AIRPORT STATION,,1,1174621,124551,1,0
23704,4,9713984,RED SOUTHBOUND TO AIRPORT STATION,,1,1174622,124551,1,0
23704,4,9713983,RED SOUTHBOUND TO AIRPORT STATION,,1,1174618,124551,1,0
23704,4,9713982,RED SOUTHBOUND TO AIRPORT STATION,,1,1174619,124551,1,0
23704,4,9713981,RED SOUTHBOUND TO AIRPORT STATION,,1,1174620,124551,1,0
23704,4,9713980,RED SOUTHBOUND TO AIRPORT STATION,,1,1174621,124551,1,0
23704,4,9713979,RED SOUTHBOUND TO AIRPORT STATION,,1,1174622,124551,1,0
23704,4,9713978,RED SOUTHBOUND TO AIRPORT STATION,,1,1174618,124551,1,0
23704,4,9713977,RED SOUTHBOUND TO AIRPORT STATION,,1,1174619,124551,1,0
23704,4,9713976,RED SOUTHBOUND TO AIRPORT STATION,,1,1174620,124551,1,0
23704,4,9713975,RED SOUTHBOUND TO AIRPORT STATION,,1,1174621,124551,1,0
23704,4,9713974,RED SOUTHBOUND TO AIRPORT STATION,,1,1174622,124551,1,0
23704,4,9713973,RED SOUTHBOUND TO AIRPORT STATION,,1,1174618,124551,1,0
23704,4,9713972,RED SOUTHBOUND TO AIRPORT STATION,,1,1174619,124551,1,0
23704,4,9713971,RED SOUTHBOUND TO AIRPORT STATION,,1,1174620,124551,1,0
23704,4,9713970,RED SOUTHBOUND TO AIRPORT STATION,,1,1174621,124551,1,0
23704,4,9713969,RED SOUTHBOUND TO AIRPORT STATION,,1,1174622,124551,1,0
23704,4,9713968,RED SOUTHBOUND TO AIRPORT STATION,,1,1174618,124551,1,0
23704,4,9713967,RED SOUTHBOUND TO AIRPORT STATION,,1,1174619,124551,1,0
23704,4,9713966,RED SOUTHBOUND TO AIRPORT STATION,,1,1174620,124551,1,0
23704,4,9713965,RED SOUTHBOUND TO AIRPORT STATION,,1,1174621,124551,1,0
23704,4,9713964,RED SOUTHBOUND TO AIRPORT STATION,,1,1174622,124551,1,0
23704,4,9713963,RED SOUTHBOUND TO AIRPORT STATION,,1,1174618,124551,1,0
23704,4,9713962,RED SOUTHBOUND TO AIRPORT STATION,,1,1174619,124551,1,0
23704,4,9713961,RED SOUTHBOUND TO AIRPORT STATION,,1,1174620,124551,1,0
23704,4,9713960,RED SOUTHBOUND TO AIRPORT STATION,,1,1174621,124551,1,0
23704,4,9713959,RED SOUTHBOUND TO AIRPORT STATION,,1,1174622,124551,1,0
23704,4,9713958,RED SOUTHBOUND TO AIRPORT STATION,,1,1174618,124551,1,0
23704,4,9713957,RED SOUTHBOUND TO AIRPORT STATION,,1,1174619,124551,1,0
23704,4,9713956,RED SOUTHBOUND TO AIRPORT STATION,,1,1174620,124551,1,0
23704,4,9713955,RED SOUTHBOUND TO AIRPORT STATION,,1,1174621,124551,1,0
23704,4,9713954,RED SOUTHBOUND TO AIRPORT STATION,,1,1174622,124551,1,0
23704,4,9713953,RED SOUTHBOUND TO AIRPORT STATION,,1,1174618,124551,1,0
23704,4,9713952,RED SOUTHBOUND TO AIRPORT STATION,,1,1174619,124551,1,0
23704,4,9713951,RED SOUTHBOUND TO AIRPORT STATION,,1,1174620,124551,1,0
23704,4,9713950,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174621,124548,1,0
23704,4,9713949,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174622,124548,1,0
23704,4,9713948,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174618,124548,1,0
23704,4,9713947,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174621,124548,1,0
23704,4,9713946,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174622,124548,1,0
23704,4,9713945,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174618,124548,1,0
23704,4,9713944,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174621,124548,1,0
23704,4,9713943,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174622,124548,1,0
23704,4,9713942,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174618,124548,1,0
23704,4,9713941,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174621,124548,1,0
23704,4,9713940,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174622,124548,1,0
23704,4,9713939,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174618,124548,1,0
23704,4,9713938,RED SOUTHBOUND TO LINDBERGH STATION,,1,1174621,124548,1,0
23708,4,9715648,Avondale Station,,0,1174755,124563,1,0
23708,4,9715647,Avondale Station,,0,1174754,124563,1,0
23708,4,9715646,Avondale Station,,0,1174755,124563,1,0
23708,4,9715645,Avondale Station,,0,1174754,124563,1,0
23708,4,9715644,Avondale Station,,0,1174755,124563,1,0
23708,4,9715643,Avondale Station,,0,1174754,124563,1,0
23708,4,9715642,Avondale Station,,0,1174755,124563,1,0
23708,4,9715641,Avondale Station,,0,1174754,124563,1,0
23708,4,9715640,Avondale Station,,0,1174755,124563,1,0
23708,4,9715639,Avondale Station,,0,1174754,124563,1,0
23708,4,9715638,Avondale Station,,0,1174755,124563,1,0
23708,4,9715637,Avondale Station,,0,1174754,124563,1,0
23708,4,9715636,Avondale Station,,0,1174755,124563,1,0
23708,4,9715635,Avondale Station,,0,1174754,124563,1,0
23708,4,9715634,Avondale Station,,0,1174755,124563,1,0
23708,4,9715633,Avondale Station,,0,1174754,124563,1,0
23708,4,9715632,Avondale Station,,0,1174755,124563,1,0
23708,4,9715631,Avondale Station,,0,1174754,124563,1,0
23708,4,9715630,Avondale Station,,0,1174755,124563,1,0
23708,4,9715629,Avondale Station,,0,1174754,124563,1,0
23708,4,9715628,Avondale Station,,0,1174755,124563,1,0
23708,4,9715627,Avondale Station,,0,1174754,124563,1,0
23708,4,9715626,Avondale Station,,0,1174755,124563,1,0
23708,4,9715625,Avondale Station,,0,1174754,124563,1,0
23708,4,9715668,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715667,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715666,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715665,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715664,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715663,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715662,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715661,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715660,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715659,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715658,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715657,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715656,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715655,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715654,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715653,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715652,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715651,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715650,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715649,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715671,Royal Atlanta Business Park,,1,1174754,124564,1,0
23708,4,9715670,Royal Atlanta Business Park,,1,1174755,124564,1,0
23708,4,9715669,Royal Atlanta Business Park,,1,1174754,124564,1,0
23709,4,9717038,Xpress Panola Road Park & Ride,,0,1174809,124566,1,0
23709,4,9717039,Xpress Panola Road Park & Ride,,0,1174810,124566,1,0
23709,4,9717040,Xpress Panola Road Park & Ride,,0,1174811,124566,1,0
23709,4,9717041,Xpress Panola Road Park & Ride,,0,1174812,124566,1,0
23709,4,9717042,Xpress Panola Road Park & Ride,,0,1174813,124566,1,0
23709,4,9717043,Xpress Panola Road Park & Ride,,0,1174809,124566,1,0
23709,4,9717044,Xpress Panola Road Park & Ride,,0,1174810,124566,1,0
23709,4,9717045,Xpress Panola Road Park & Ride,,0,1174811,124566,1,0
23709,4,9717046,Xpress Panola Road Park & Ride,,0,1174812,124566,1,0
23709,4,9717047,Xpress Panola Road Park & Ride,,0,1174813,124566,1,0
23709,4,9717048,Xpress Panola Road Park & Ride,,0,1174809,124566,1,0
23709,4,9717049,Xpress Panola Road Park & Ride,,0,1174810,124566,1,0
23709,4,9717050,Xpress Panola Road Park & Ride,,0,1174811,124566,1,0
23709,4,9717051,Xpress Panola Road Park & Ride,,0,1174812,124566,1,0
23709,4,9717052,Xpress Panola Road Park & Ride,,0,1174813,124566,1,0
23709,4,9717053,Xpress Panola Road Park & Ride,,0,1174809,124566,1,0
23709,4,9717054,Xpress Panola Road Park & Ride,,0,1174810,124566,1,0
23709,4,9717055,Xpress Panola Road Park & Ride,,0,1174811,124566,1,0
23709,4,9717056,Xpress Panola Road Park & Ride,,0,1174812,124566,1,0
23709,4,9717057,Xpress Panola Road Park & Ride,,0,1174813,124566,1,0
23709,4,9717058,Xpress Panola Road Park & Ride,,0,1174809,124566,1,0
23709,4,9717059,Xpress Panola Road Park & Ride,,0,1174814,124566,1,0
23709,4,9717060,Xpress Panola Road Park & Ride,,0,1174815,124566,1,0
23709,4,9717061,Xpress Panola Road Park & Ride,,0,1174812,124566,1,0
23709,4,9717062,Xpress Panola Road Park & Ride,,0,1174813,124566,1,0
23709,4,9717063,Xpress Panola Road Park & Ride,,0,1174809,124566,1,0
23709,4,9717064,Xpress Panola Road Park & Ride,,0,1174814,124566,1,0
23709,4,9717065,Xpress Panola Road Park & Ride,,0,1174815,124566,1,0
23709,4,9717066,Xpress Panola Road Park & Ride,,0,1174812,124566,1,0
23709,4,9717067,Xpress Panola Road Park & Ride,,0,1174813,124566,1,0
23709,4,9717068,Xpress Panola Road Park & Ride,,0,1174809,124566,1,0
23709,4,9717069,Xpress Panola Road Park & Ride,,0,1174814,124566,1,0
23709,4,9717070,Xpress Panola Road Park & Ride,,0,1174815,124566,1,0
23709,4,9717071,Xpress Panola Road Park & Ride,,0,1174812,124566,1,0
23709,4,9717072,Xpress Panola Road Park & Ride,,0,1174813,124566,1,0
23709,4,9717073,Xpress Panola Road Park & Ride,,0,1174809,124566,1,0
23709,4,9717074,Xpress Panola Road Park & Ride,,0,1174814,124566,1,0
23709,4,9717075,Xpress Panola Road Park & Ride,,0,1174815,124566,1,0
23709,4,9717076,Avondale Station,,1,1174810,124569,1,0
23709,4,9717077,Avondale Station,,1,1174811,124569,1,0
23709,4,9717078,Avondale Station,,1,1174812,124569,1,0
23709,4,9717079,Avondale Station,,1,1174813,124569,1,0
23709,4,9717080,Avondale Station,,1,1174809,124569,1,0
23709,4,9717081,Avondale Station,,1,1174810,124569,1,0
23709,4,9717082,Avondale Station,,1,1174811,124569,1,0
23709,4,9717083,Avondale Station,,1,1174812,124569,1,0
23709,4,9717084,Avondale Station,,1,1174813,124569,1,0
23709,4,9717085,Avondale Station,,1,1174809,124569,1,0
23709,4,9717086,Avondale Station,,1,1174810,124569,1,0
23709,4,9717087,Avondale Station,,1,1174811,124569,1,0
23709,4,9717088,Avondale Station,,1,1174812,124569,1,0
23709,4,9717089,Avondale Station,,1,1174813,124569,1,0
23709,4,9717090,Avondale Station,,1,1174809,124569,1,0
23709,4,9717091,Avondale Station,,1,1174810,124569,1,0
23709,4,9717092,Avondale Station,,1,1174811,124569,1,0
23709,4,9717093,Avondale Station,,1,1174812,124569,1,0
23709,4,9717094,Avondale Station,,1,1174813,124569,1,0
23709,4,9717095,Avondale Station,,1,1174809,124569,1,0
23709,4,9717096,Avondale Station,,1,1174814,124569,1,0
23709,4,9717097,Avondale Station,,1,1174815,124569,1,0
23709,4,9717098,Avondale Station,,1,1174812,124569,1,0
23709,4,9717099,Avondale Station,,1,1174813,124569,1,0
23709,4,9717100,Avondale Station,,1,1174809,124569,1,0
23709,4,9717101,Avondale Station,,1,1174814,124569,1,0
23709,4,9717102,Avondale Station,,1,1174815,124569,1,0
23709,4,9717103,Avondale Station,,1,1174812,124569,1,0
23709,4,9717104,Avondale Station,,1,1174813,124569,1,0
23709,4,9717105,Avondale Station,,1,1174809,124569,1,0
23709,4,9717106,Avondale Station,,1,1174814,124569,1,0
23709,4,9717107,Avondale Station,,1,1174815,124569,1,0
23709,4,9717108,Avondale Station,,1,1174812,124569,1,0
23709,4,9717109,Avondale Station,,1,1174813,124569,1,0
23709,4,9717110,Avondale Station,,1,1174809,124569,1,0
23709,4,9717112,Avondale Station,,1,1174814,124569,1,0
23709,4,9717113,Avondale Station,,1,1174815,124569,1,0
23709,4,9717114,Avondale Station,,1,1174812,124569,1,0
23709,4,9717111,Avondale Station,,1,1174813,124569,1,0
23972,4,9726803,East Lake Station,,0,1172165,125446,1,0
23972,4,9726802,East Lake Station,,0,1172166,125446,1,0
23972,4,9726801,East Lake Station,,0,1172167,125446,1,0
23972,4,9726800,East Lake Station,,0,1172164,125446,1,0
23972,4,9726799,East Lake Station,,0,1172168,125446,1,0
23972,4,9726798,East Lake Station,,0,1172165,125446,1,0
23972,4,9726797,East Lake Station,,0,1172166,125446,1,0
23972,4,9726796,East Lake Station,,0,1172167,125446,1,0
23972,4,9726795,East Lake Station,,0,1172164,125446,1,0
23972,4,9726794,East Lake Station,,0,1172168,125446,1,0
23972,4,9726793,East Lake Station,,0,1172165,125446,1,0
23972,4,9726792,East Lake Station,,0,1172166,125446,1,0
23972,4,9726791,East Lake Station,,0,1172167,125446,1,0
23972,4,9726790,East Lake Station,,0,1172164,125446,1,0
23972,4,9726789,East Lake Station,,0,1172168,125446,1,0
23972,4,9726788,East Lake Station,,0,1172165,125446,1,0
23972,4,9726787,East Lake Station,,0,1172166,125446,1,0
23972,4,9726786,East Lake Station,,0,1172167,125446,1,0
23972,4,9726785,East Lake Station,,0,1172164,125446,1,0
23972,4,9726784,East Lake Station,,0,1172168,125446,1,0
23972,4,9726783,East Lake Station,,0,1172165,125446,1,0
23972,4,9726782,East Lake Station,,0,1172166,125446,1,0
23972,4,9726781,East Lake Station,,0,1172167,125446,1,0
23972,4,9726780,East Lake Station,,0,1172164,125446,1,0
23972,4,9726779,East Lake Station,,0,1172168,125446,1,0
23972,4,9726778,East Lake Station,,0,1172165,125446,1,0
23972,4,9726777,East Lake Station,,0,1172166,125446,1,0
23972,4,9726776,East Lake Station,,0,1172167,125446,1,0
23972,4,9726775,East Lake Station,,0,1172164,125446,1,0
23972,4,9726774,East Lake Station,,0,1172168,125446,1,0
23972,4,9726773,East Lake Station,,0,1172165,125446,1,0
23972,4,9726772,East Lake Station,,0,1172166,125446,1,0
23972,4,9726767,East Lake Station,,0,1172167,125446,1,0
23972,4,9726771,East Lake Station,,0,1172164,125446,1,0
23972,4,9726770,East Lake Station,,0,1172168,125446,1,0
23972,4,9726769,East Lake Station,,0,1172165,125446,1,0
23972,4,9726768,East Lake Station,,0,1172166,125446,1,0
23972,4,9726766,East Lake Station,,0,1172167,125446,1,0
23972,4,9726804,East Lake Station,,0,1172164,125446,1,0
23972,4,9726811,North Avenue Station,,1,1172164,125447,1,0
23972,4,9726810,North Avenue Station,,1,1172168,125447,1,0
23972,4,9726809,North Avenue Station,,1,1172165,125447,1,0
23972,4,9726808,North Avenue Station,,1,1172166,125447,1,0
23972,4,9726807,North Avenue Station,,1,1172167,125447,1,0
23972,4,9726806,North Avenue Station,,1,1172164,125447,1,0
23972,4,9726805,North Avenue Station,,1,1172168,125447,1,0
23972,4,9726842,North Avenue Station,,1,1172165,125447,1,0
23972,4,9726841,North Avenue Station,,1,1172166,125447,1,0
23972,4,9726840,North Avenue Station,,1,1172167,125447,1,0
23972,4,9726839,North Avenue Station,,1,1172164,125447,1,0
23972,4,9726838,North Avenue Station,,1,1172168,125447,1,0
23972,4,9726837,North Avenue Station,,1,1172165,125447,1,0
23972,4,9726836,North Avenue Station,,1,1172166,125447,1,0
23972,4,9726835,North Avenue Station,,1,1172167,125447,1,0
23972,4,9726834,North Avenue Station,,1,1172164,125447,1,0
23972,4,9726833,North Avenue Station,,1,1172168,125447,1,0
23972,4,9726832,North Avenue Station,,1,1172165,125447,1,0
23972,4,9726831,North Avenue Station,,1,1172166,125447,1,0
23972,4,9726830,North Avenue Station,,1,1172167,125447,1,0
23972,4,9726829,North Avenue Station,,1,1172164,125447,1,0
23972,4,9726828,North Avenue Station,,1,1172168,125447,1,0
23972,4,9726826,North Avenue Station,,1,1172165,125447,1,0
23972,4,9726825,North Avenue Station,,1,1172166,125447,1,0
23972,4,9726824,North Avenue Station,,1,1172167,125447,1,0
23972,4,9726827,North Avenue Station,,1,1172164,125447,1,0
23972,4,9726823,North Avenue Station,,1,1172168,125447,1,0
23972,4,9726822,North Avenue Station,,1,1172165,125447,1,0
23972,4,9726821,North Avenue Station,,1,1172166,125447,1,0
23972,4,9726820,North Avenue Station,,1,1172167,125447,1,0
23972,4,9726819,North Avenue Station,,1,1172164,125447,1,0
23972,4,9726818,North Avenue Station,,1,1172168,125447,1,0
23972,4,9726817,North Avenue Station,,1,1172165,125447,1,0
23972,4,9726816,North Avenue Station,,1,1172166,125447,1,0
23972,4,9726815,North Avenue Station,,1,1172167,125447,1,0
23972,4,9726814,North Avenue Station,,1,1172164,125447,1,0
23972,4,9726813,North Avenue Station,,1,1172168,125447,1,0
23972,4,9726812,North Avenue Station,,1,1172165,125447,1,0
23973,4,9727719,Edgewood/Candler Park Station,,0,1172164,125448,1,0
23973,4,9727718,Edgewood/Candler Park Station,,0,1172168,125448,1,0
23973,4,9727717,Edgewood/Candler Park Station,,0,1172165,125448,1,0
23973,4,9727716,Edgewood/Candler Park Station,,0,1172166,125448,1,0
23973,4,9727715,Edgewood/Candler Park Station,,0,1172167,125448,1,0
23973,4,9727714,Edgewood/Candler Park Station,,0,1172164,125448,1,0
23973,4,9727713,Edgewood/Candler Park Station,,0,1172168,125448,1,0
23973,4,9727712,Edgewood/Candler Park Station,,0,1172165,125448,1,0
23973,4,9727711,Edgewood/Candler Park Station,,0,1172166,125448,1,0
23973,4,9727710,Edgewood/Candler Park Station,,0,1172167,125448,1,0
23973,4,9727709,Edgewood/Candler Park Station,,0,1172164,125448,1,0
23973,4,9727708,Edgewood/Candler Park Station,,0,1172168,125448,1,0
23973,4,9727707,Edgewood/Candler Park Station,,0,1172165,125448,1,0
23973,4,9727706,Edgewood/Candler Park Station,,0,1172166,125448,1,0
23973,4,9727705,Edgewood/Candler Park Station,,0,1172167,125448,1,0
23973,4,9727704,Edgewood/Candler Park Station,,0,1172164,125448,1,0
23973,4,9727703,Edgewood/Candler Park Station,,0,1172168,125448,1,0
23973,4,9727702,Edgewood/Candler Park Station,,0,1172165,125448,1,0
23973,4,9727701,Edgewood/Candler Park Station,,0,1172166,125448,1,0
23973,4,9727700,Edgewood/Candler Park Station,,0,1172167,125448,1,0
23973,4,9727699,Edgewood/Candler Park Station,,0,1172164,125448,1,0
23973,4,9727698,Edgewood/Candler Park Station,,0,1172168,125448,1,0
23973,4,9727697,Edgewood/Candler Park Station,,0,1172165,125448,1,0
23973,4,9727696,Edgewood/Candler Park Station,,0,1172166,125448,1,0
23973,4,9727695,Edgewood/Candler Park Station,,0,1172167,125448,1,0
23973,4,9727694,Edgewood/Candler Park Station,,0,1172164,125448,1,0
23973,4,9727693,Edgewood/Candler Park Station,,0,1172168,125448,1,0
23973,4,9727692,Edgewood/Candler Park Station,,0,1172165,125448,1,0
23973,4,9727691,Edgewood/Candler Park Station,,0,1172166,125448,1,0
23973,4,9727690,Edgewood/Candler Park Station,,0,1172167,125448,1,0
23973,4,9727689,Edgewood/Candler Park Station,,0,1172164,125448,1,0
23973,4,9727688,Edgewood/Candler Park Station,,0,1172168,125448,1,0
23973,4,9727687,Edgewood/Candler Park Station,,0,1172165,125448,1,0
23973,4,9727686,Edgewood/Candler Park Station,,0,1172166,125448,1,0
23973,4,9727685,Edgewood/Candler Park Station,,0,1172167,125448,1,0
23973,4,9727684,Edgewood/Candler Park Station,,0,1172164,125448,1,0
23973,4,9727683,Edgewood/Candler Park Station,,0,1172168,125448,1,0
23973,4,9727682,Edgewood/Candler Park Station,,0,1172165,125448,1,0
23973,4,9727735,North Avenue Station,,1,1172165,125449,1,0
23973,4,9727734,North Avenue Station,,1,1172166,125449,1,0
23973,4,9727733,North Avenue Station,,1,1172167,125449,1,0
23973,4,9727732,North Avenue Station,,1,1172164,125449,1,0
